Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules
all-data,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,77.0,37.0,0.0,67.54385964912281,32.45614035087719,0.0,0.5212802179094314,0.1474155636024306,0.3253349973129462,53.17765429817993,87.41762176541252,213.6788510432189,17252.781775025116,-17039.102923981896,1.8743758863440256,151.34019100899224,-149.46581512264822,116.47738959122796,1.0217314876423504,6198.79946105272,0.45,9.0,0.06382978723404255,6.0,0.9361702127659575,88.0,0.55,11.0,0.6,0.45,0.5142857142857143,0.6776595744680851,0.6754385964912281,0.16157061271045078,0.8384293872895492,0.32456140350877194,0.6712117303061576,0.6754385964912281,0.6685241472475515,0.8006439456231669,0.023,0.0,0.023068,1.0899999999999999E-4,56263.0,190062.0,24628.0,'Number of leaves: 108\nSize of the tree: 212\n',212.0,108.0,108.0
all-data,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,74.0,40.0,0.0,64.91228070175438,35.08771929824562,0.0,0.49327703078119794,0.1522604576113752,0.34151902184394717,54.92536731044921,91.76627452880491,213.6788510432189,22614.617045277042,-22400.938194233822,1.8743758863440256,198.37383373050037,-196.49945784415632,114.55521912604235,1.0048703432108979,6096.503648230508,0.6,12.0,0.11702127659574468,11.0,0.8829787234042553,83.0,0.4,8.0,0.5217391304347826,0.6,0.5581395348837209,0.8204787234042553,0.6491228070175439,0.1637702125762626,0.8362297874237375,0.3508771929824561,0.6569915421285628,0.6491228070175439,0.6513535051788432,0.7675549386594472,0.025,0.0,0.024264,1.0499999999999999E-4,58187.0,190062.0,24628.0,'Number of leaves: 112\nSize of the tree: 220\n',220.0,112.0,112.0
all-data,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,83.0,31.0,0.0,72.80701754385964,27.19298245614035,0.0,0.6133056133056134,0.13710294002134726,0.309055169407106,49.32880876125528,82.80043278270225,216.31480111662088,16170.606307710308,-15954.291506593687,1.8974982554089552,141.84742375184481,-139.94992549643584,129.15919833856998,1.1329754240225436,6883.057824282485,0.8095238095238095,17.0,0.053763440860215055,5.0,0.946236559139785,88.0,0.19047619047619047,4.0,0.7727272727272727,0.8095238095238095,0.7906976744186046,0.8653353814644137,0.7280701754385965,0.12253297652192033,0.8774670234780797,0.2719298245614035,0.7288765621078963,0.7280701754385965,0.726969830395203,0.8231223360703364,0.02,0.0,0.019916,1.03E-4,59872.0,190062.0,24628.0,'Number of leaves: 117\nSize of the tree: 227\n',227.0,117.0,117.0
all-data,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1027.0,115.0,84.0,31.0,0.0,73.04347826086956,26.956521739130434,0.0,0.6101268591426072,0.12313407184534518,0.29547913230368433,44.2711475788737,79.09947411114875,219.31970635569678,15092.576504922084,-14873.256798566388,1.907127881353885,131.23979569497465,-129.33266781362076,137.18280138529406,1.1928939250895134,7314.874002942964,0.65,13.0,0.08421052631578947,8.0,0.9157894736842105,87.0,0.35,7.0,0.6190476190476191,0.65,0.6341463414634146,0.8618421052631579,0.7304347826086957,0.1253609663307071,0.8746390336692929,0.26956521739130435,0.7393177528607686,0.7304347826086957,0.7311882864422571,0.848240189347476,0.022,0.001,0.022321,1.0899999999999999E-4,53858.0,189881.0,24809.0,'Number of leaves: 103\nSize of the tree: 202\n',202.0,103.0,103.0
all-data,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1027.0,115.0,73.0,42.0,0.0,63.47826086956522,36.52173913043478,0.0,0.4737415558945304,0.1593494219657724,0.3455455434504492,57.29187438319585,92.5022033037858,219.31970635569678,21553.53113502883,-21334.21142867313,1.907127881353885,187.4220098698159,-185.514881988462,113.59472751475991,0.9877802392587818,6057.108549892775,0.45,9.0,0.12631578947368421,12.0,0.8736842105263158,83.0,0.55,11.0,0.42857142857142855,0.45,0.4390243902439024,0.738421052631579,0.6347826086956522,0.1633516307899995,0.8366483692100005,0.3652173913043478,0.6389481850775593,0.6347826086956522,0.635832688603648,0.7591207904595029,0.025,0.0,0.025175,1.15E-4,50252.0,189881.0,24809.0,'Number of leaves: 97\nSize of the tree: 187\n',187.0,97.0,97.0
all-data,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,76.0,38.0,0.0,66.66666666666667,33.333333333333336,0.0,0.5126012601260126,0.1471930775298253,0.3284511876376603,52.959179221968895,87.99691180239327,216.3148011166208,17250.672166901713,-17034.357365785094,1.8974982554089543,151.32168567457643,-149.42418741916748,121.80125175278681,1.0684320329191825,6490.9434997171575,0.38095238095238093,8.0,0.053763440860215055,5.0,0.946236559139785,88.0,0.6190476190476191,13.0,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7501280081925243,0.6666666666666666,0.16644285308514,0.83355714691486,0.3333333333333333,0.663610345074876,0.6666666666666666,0.6589954553090848,0.8046093279765717,0.023,0.0,0.023234,1.02E-4,53138.0,190062.0,24628.0,'Number of leaves: 103\nSize of the tree: 199\n',199.0,103.0,103.0
all-data,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,78.0,36.0,0.0,68.42105263157895,31.57894736842105,0.0,0.5430861723446895,0.1459560958040019,0.3359681554183784,52.722236463905894,90.41185673217365,212.1455173111278,26888.759582844123,-26676.614065532995,1.8609255904484896,235.8663121302116,-234.00538653976312,121.87045732357824,1.0690390993296337,6480.720949098191,0.6190476190476191,13.0,0.08602150537634409,8.0,0.9139784946236559,85.0,0.38095238095238093,8.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.7813620071684588,0.6842105263157895,0.14849820406885963,0.8515017959311402,0.3157894736842105,0.6929824561403509,0.6842105263157895,0.685672514619883,0.7636333644442944,0.026,0.001,0.026248999999999998,1.04E-4,64921.0,190062.0,24628.0,'Number of leaves: 126\nSize of the tree: 248\n',248.0,126.0,126.0
all-data,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,78.0,36.0,0.0,68.42105263157895,31.57894736842105,0.0,0.5428316809624597,0.14951098976231614,0.3355934399673377,54.0063346637237,90.31101765225362,212.1455173111278,18330.506209645115,-18118.360692333987,1.8609255904484896,160.793914119694,-158.9329885292455,107.60164706173197,0.9438740970327365,5721.946594644663,0.6190476190476191,13.0,0.08602150537634409,8.0,0.9139784946236559,85.0,0.38095238095238093,8.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.8092677931387608,0.6842105263157895,0.13392753527308668,0.8660724647269132,0.3157894736842105,0.6891083544100526,0.6842105263157895,0.6845787307775612,0.7975748811035214,0.021,0.0,0.021434,1.01E-4,59872.0,190062.0,24628.0,'Number of leaves: 117\nSize of the tree: 227\n',227.0,117.0,117.0
all-data,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,85.0,29.0,0.0,74.56140350877193,25.43859649122807,0.0,0.6358629805044608,0.12049756466944309,0.2979931397528703,43.52611011436073,80.19246057697438,212.1455173111278,17233.426483099523,-17021.280965788395,1.8609255904484896,151.17040774648706,-149.30948215603857,134.27708477637566,1.1778691647050497,7140.46976933541,0.7619047619047619,16.0,0.0967741935483871,9.0,0.9032258064516129,84.0,0.23809523809523808,5.0,0.64,0.7619047619047619,0.6956521739130435,0.8000512032770097,0.7456140350877193,0.10277691139196815,0.8972230886080318,0.2543859649122807,0.7569029717150016,0.7456140350877193,0.7421374931511264,0.8399473612978611,0.02,0.0,0.019639,1.0499999999999999E-4,64921.0,190062.0,24628.0,'Number of leaves: 126\nSize of the tree: 248\n',248.0,126.0,126.0
all-data,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,86.0,28.0,0.0,75.43859649122807,24.56140350877193,0.0,0.6472538402033374,0.12144392158345381,0.294730811146878,43.867953000229136,79.31454050692803,212.1455173111278,19370.21049894242,-19158.06498163129,1.8609255904484896,169.91412718370543,-168.05320159325694,136.4459784350486,1.196894547675865,7255.805305763306,0.7142857142857143,15.0,0.08602150537634409,8.0,0.9139784946236559,85.0,0.2857142857142857,6.0,0.6521739130434783,0.7142857142857143,0.6818181818181819,0.8351254480286738,0.7543859649122807,0.1091159476281452,0.8908840523718548,0.24561403508771928,0.7578192400846863,0.7543859649122807,0.7545136553303522,0.8344748307995772,0.023,0.0,0.022536999999999998,1.02E-4,61554.0,190062.0,24628.0,'Number of leaves: 119\nSize of the tree: 234\n',234.0,119.0,119.0
all-data,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,78.0,36.0,0.0,68.42105263157895,31.57894736842105,0.0,0.5430861723446895,0.13790397649247596,0.32628318393213934,49.81365127574129,87.80554943683309,212.1455173111278,18322.69746345049,-18110.551946139363,1.8609255904484896,160.72541634605693,-158.86449075560844,121.05280405372042,1.0618667022256176,6437.24049623506,0.5238095238095238,11.0,0.053763440860215055,5.0,0.946236559139785,88.0,0.47619047619047616,10.0,0.6875,0.5238095238095238,0.5945945945945946,0.8051715309779826,0.6842105263157895,0.1399246869858378,0.8600753130141621,0.3157894736842105,0.6887792397660818,0.6842105263157895,0.6827762579889053,0.8214259362790701,0.023,0.0,0.022748,1.0E-4,60592.0,190062.0,24628.0,'Number of leaves: 117\nSize of the tree: 230\n',230.0,117.0,117.0
all-data,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,86.0,28.0,0.0,75.43859649122807,24.56140350877193,0.0,0.6378899602949518,0.11732381284669625,0.2888959686732003,42.37968801287271,77.74433531552228,212.1455173111278,12945.686615480003,-12733.541098168875,1.8609255904484896,113.5586545217544,-111.69772893130592,131.36119766213557,1.1522912075625926,6985.411266056903,0.47619047619047616,10.0,0.053763440860215055,5.0,0.946236559139785,88.0,0.5238095238095238,11.0,0.6666666666666666,0.47619047619047616,0.5555555555555556,0.738863287250384,0.7543859649122807,0.11721336577112534,0.8827866342288747,0.24561403508771928,0.7554302422723476,0.7543859649122807,0.7482513473225547,0.8560892652866191,0.021,0.0,0.021039000000000002,1.01E-4,60592.0,190062.0,24628.0,'Number of leaves: 117\nSize of the tree: 230\n',230.0,117.0,117.0
all-data,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,74.0,40.0,0.0,64.91228070175438,35.08771929824562,0.0,0.496299569203579,0.1568695987381876,0.3392267909610837,56.65676352101005,91.27494857027965,212.19252471161022,14049.994556207324,-13837.802031495714,1.8613379360667563,123.24556628252039,-121.38422834645363,113.09667050128151,0.9920760570287852,6014.297785010474,0.6190476190476191,13.0,0.12903225806451613,12.0,0.8709677419354839,81.0,0.38095238095238093,8.0,0.52,0.6190476190476191,0.5652173913043478,0.7923707117255504,0.6491228070175439,0.1579577649782178,0.8420422350217822,0.3508771929824561,0.6607710064635272,0.6491228070175439,0.6517798118484617,0.7926611412000674,0.02,0.0,0.020502,1.0E-4,54339.0,190062.0,24628.0,'Number of leaves: 104\nSize of the tree: 204\n',204.0,104.0,104.0
all-data,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1027.0,115.0,85.0,30.0,0.0,73.91304347826087,26.08695652173913,0.0,0.6272285251215558,0.12003170719520169,0.2953610141333188,43.16148866203259,79.07963710394351,219.27269895521437,16165.842778511831,-15946.570079556617,1.9067191213496901,140.57254590010288,-138.6658267787532,139.70982406540674,1.214868035351363,7449.444072669773,0.7,14.0,0.06315789473684211,6.0,0.9368421052631579,89.0,0.3,6.0,0.7,0.7,0.7,0.8463157894736842,0.7391304347826086,0.11369553111356828,0.8863044688864318,0.2608695652173913,0.7408212560386473,0.7391304347826086,0.7397935019418396,0.8450070030358852,0.028,0.0,0.027907,1.99E-4,67326.0,189881.0,24809.0,'Number of leaves: 131\nSize of the tree: 258\n',258.0,131.0,131.0
all-data,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1027.0,115.0,79.0,36.0,0.0,68.69565217391305,31.304347826086957,0.0,0.5500978048250381,0.13351296543910768,0.30604678893965936,48.07322255016044,82.06336231370568,217.73936522312374,10816.190634659664,-10598.45126943654,1.8933857845489022,94.0538316057362,-92.16044582118731,132.01131852889404,1.1479245089469046,7033.411486411503,0.6190476190476191,13.0,0.0851063829787234,8.0,0.9148936170212766,86.0,0.38095238095238093,8.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.8128166160081054,0.6869565217391305,0.1453111529661021,0.8546888470338978,0.3130434782608696,0.6911660079051384,0.6869565217391305,0.6884133978368717,0.8501165712428432,0.021,0.0,0.021666,1.11E-4,58429.0,189881.0,24809.0,'Number of leaves: 114\nSize of the tree: 221\n',221.0,114.0,114.0
all-data,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,81.0,33.0,0.0,71.05263157894737,28.94736842105263,0.0,0.5832964111652635,0.1230778449065836,0.3034773005631806,44.45815850916257,81.66829438289128,212.14551731112783,9742.730417174056,-9530.584899862928,1.8609255904484898,85.46254751907067,-83.60162192862218,129.56370151352434,1.1365236974870556,6889.825582684117,0.7619047619047619,16.0,0.10752688172043011,10.0,0.8924731182795699,83.0,0.23809523809523808,5.0,0.6153846153846154,0.7619047619047619,0.6808510638297872,0.8742959549411162,0.7105263157894737,0.1258968346753623,0.8741031653246376,0.2894736842105263,0.7376293297345929,0.7105263157894737,0.7113516200407967,0.8746211785027994,0.021,0.0,0.02095,9.6E-5,57706.0,190062.0,24628.0,'Number of leaves: 111\nSize of the tree: 218\n',218.0,111.0,111.0
all-data,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,74.0,40.0,0.0,64.91228070175438,35.08771929824562,0.0,0.49440070961303917,0.1499593339461952,0.3371094519367709,54.16828547468146,90.71898922567246,212.14551731112783,15119.375480701763,-14907.229963390635,1.8609255904484898,132.6261007079102,-130.76517511746172,115.77887847078647,1.0156041971121619,6156.78827869265,0.6666666666666666,14.0,0.10752688172043011,10.0,0.8924731182795699,83.0,0.3333333333333333,7.0,0.5833333333333334,0.6666666666666666,0.6222222222222222,0.8218125960061444,0.6491228070175439,0.156757157259254,0.843242842740746,0.3508771929824561,0.6609111169663834,0.6491228070175439,0.6502923976608187,0.8269831097303421,0.022,0.0,0.021943999999999998,1.1E-4,52415.0,190062.0,24628.0,'Number of leaves: 100\nSize of the tree: 196\n',196.0,100.0,100.0
all-data,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,70.0,44.0,0.0,61.40350877192982,38.59649122807018,0.0,0.45240174672489086,0.15888986123415175,0.34645215287950554,57.394169044870104,93.23318863863224,212.14551731112783,17266.11688804425,-17053.97137073312,1.8609255904484898,151.45716568459866,-149.59624009415018,110.94449424705587,0.9731973179566304,5899.709608416264,0.5714285714285714,12.0,0.11827956989247312,11.0,0.8817204301075269,82.0,0.42857142857142855,9.0,0.5217391304347826,0.5714285714285714,0.5454545454545454,0.8709677419354839,0.6140350877192983,0.1664640424626768,0.8335359575373231,0.38596491228070173,0.6241498415411458,0.6140350877192983,0.6153176501860713,0.7943708757127559,0.024,0.0,0.024199000000000002,1.0499999999999999E-4,59391.0,190062.0,24628.0,'Number of leaves: 116\nSize of the tree: 225\n',225.0,116.0,116.0
all-data,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,79.0,35.0,0.0,69.29824561403508,30.70175438596491,0.0,0.55984555984556,0.13684044081922558,0.321891730390742,49.42948109809963,86.62377234865525,212.14551731112783,19389.396378906487,-19177.25086159536,1.8609255904484898,170.0824243763727,-168.2214987859242,122.14730810303851,1.0714676149389344,6495.443078526643,0.5238095238095238,11.0,0.11827956989247312,11.0,0.8817204301075269,82.0,0.47619047619047616,10.0,0.5,0.5238095238095238,0.5116279069767442,0.7562724014336918,0.6929824561403509,0.1249330677742468,0.8750669322257533,0.30701754385964913,0.7066814833902382,0.6929824561403509,0.6956449851046693,0.818326862632685,0.021,0.0,0.020301,9.900000000000001E-5,61073.0,190062.0,24628.0,'Number of leaves: 118\nSize of the tree: 232\n',232.0,118.0,118.0
all-data,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,77.0,37.0,0.0,67.54385964912281,32.45614035087719,0.0,0.5270239964117515,0.1393848607122667,0.33428482956607114,50.34178167921447,89.9452267317182,212.19252471161025,22603.998894360673,-22391.806369649064,1.8613379360667566,198.28069205579538,-196.41935411972864,122.64246712670408,1.075811115146527,6521.927790792022,0.47619047619047616,10.0,0.10752688172043011,10.0,0.8924731182795699,83.0,0.5238095238095238,11.0,0.5,0.47619047619047616,0.4878048780487805,0.7736815156169995,0.6754385964912281,0.15342238371529268,0.8465776162847072,0.32456140350877194,0.6718413357956294,0.6754385964912281,0.671448986757074,0.7875349446204531,0.021,0.001,0.021362,9.900000000000001E-5,61073.0,190062.0,24628.0,'Number of leaves: 118\nSize of the tree: 232\n',232.0,118.0,118.0
all-data,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,88.0,26.0,0.0,77.19298245614036,22.80701754385965,0.0,0.6732804232804233,0.11511217691745469,0.2786827722312292,41.57519008438214,74.98451295890285,212.19252471161025,11870.250005510881,-11658.05748079927,1.8613379360667566,104.12500004834106,-102.2636621122743,138.79689080511858,1.217516586009812,7380.9938810365475,0.7142857142857143,15.0,0.15053763440860216,14.0,0.8494623655913979,79.0,0.2857142857142857,6.0,0.5172413793103449,0.7142857142857143,0.6000000000000001,0.8425499231950845,0.7719298245614035,0.08913412563667233,0.9108658743633277,0.22807017543859648,0.7995749355239279,0.7719298245614035,0.7803950934246183,0.8630878659231404,0.022,0.0,0.022328,1.11E-4,67568.0,190062.0,24628.0,'Number of leaves: 133\nSize of the tree: 259\n',259.0,133.0,133.0
all-data,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,83.0,31.0,0.0,72.80701754385964,27.19298245614035,0.0,0.6094596087965523,0.13211922260783307,0.3054987994210641,47.717643266014555,82.19983783249809,212.19252471161025,15100.790687563447,-14888.598162851837,1.8613379360667566,132.4630762066969,-130.60173827063014,129.360744979383,1.1347433770121318,6879.194927210456,0.6190476190476191,13.0,0.08602150537634409,8.0,0.9139784946236559,85.0,0.38095238095238093,8.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.7964669738863287,0.7280701754385965,0.11948961880633652,0.8805103811936634,0.2719298245614035,0.7305849352248243,0.7280701754385965,0.7276825785393716,0.8322827594561724,0.022,0.0,0.022015999999999997,1.02E-4,58187.0,190062.0,24628.0,'Number of leaves: 112\nSize of the tree: 220\n',220.0,112.0,112.0
all-data,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1028.0,114.0,77.0,37.0,0.0,67.54385964912281,32.45614035087719,0.0,0.5304463987532004,0.14886070668729803,0.3346724528571909,53.48727830535295,89.52891392446178,217.84813484871154,22614.976576745685,-22397.128441896974,1.9109485513044873,198.37698751531303,-196.46603896400853,111.83484513142479,0.9810074134335508,5964.513516214875,0.45,9.0,0.0851063829787234,8.0,0.9148936170212766,86.0,0.55,11.0,0.5294117647058824,0.45,0.48648648648648646,0.7875,0.6754385964912281,0.13696381883141165,0.8630361811685884,0.32456140350877194,0.6740066512735584,0.6754385964912281,0.6731523533679526,0.7985097945001904,0.024,0.0,0.023513000000000003,1.32E-4,53377.0,190062.0,24628.0,'Number of leaves: 102\nSize of the tree: 200\n',200.0,102.0,102.0
all-data,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1027.0,115.0,70.0,45.0,0.0,60.869565217391305,39.130434782608695,0.0,0.43908519401690876,0.16199790977823442,0.3570748174435993,58.24410143984358,95.58857865161994,219.31970635569638,21554.475387415285,-21335.155681059587,1.9071278813538817,187.4302207601329,-185.523092878779,114.87774758230019,0.9989369354982625,6125.521864408384,0.4,8.0,0.07368421052631578,7.0,0.9263157894736842,88.0,0.6,12.0,0.5333333333333333,0.4,0.4571428571428572,0.6986842105263158,0.6086956521739131,0.18032918325548972,0.8196708167445103,0.391304347826087,0.6057707509881423,0.6086956521739131,0.6039871358047769,0.7672358320649804,0.025,0.001,0.02558,1.76E-4,56263.0,189881.0,24809.0,'Number of leaves: 108\nSize of the tree: 212\n',212.0,108.0,108.0
all-data,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01603161658E7,1027.0,115.0,86.0,29.0,0.0,74.78260869565217,25.217391304347824,0.0,0.6335164835164836,0.12050199542452626,0.28051941087972915,43.32482101045396,75.09477134835608,219.31970635569638,11875.084725631876,-11655.76501927618,1.9071278813538817,103.26160630984239,-101.35447842848852,138.3988040837651,1.2034678615979575,7379.713811116671,0.6,12.0,0.07368421052631578,7.0,0.9263157894736842,88.0,0.4,8.0,0.631578947368421,0.6,0.6153846153846154,0.8857894736842106,0.7478260869565218,0.1185273247520732,0.8814726752479268,0.25217391304347825,0.7631293985579206,0.7478260869565218,0.7467872173592995,0.8682961393118372,0.021,0.0,0.020349,1.14E-4,64440.0,189881.0,24809.0,'Number of leaves: 125\nSize of the tree: 246\n',246.0,125.0,125.0
