@relation 'prueba-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-Llast-weka.filters.unsupervised.attribute.Remove-R22-43-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -N 10 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -S 4-I21-weka.filters.unsupervised.attribute.Remove-R22-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -N 10 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -S 4-I21'

@attribute score numeric
@attribute ghost1-living {True,False}
@attribute ghost2-living {True,False}
@attribute ghost3-living {True,False}
@attribute ghost4-living {True,False}
@attribute distance-ghost1 numeric
@attribute distance-ghost2 numeric
@attribute distance-ghost3 numeric
@attribute distance-ghost4 numeric
@attribute prev-distance-ghost1 numeric
@attribute prev-distance-ghost2 numeric
@attribute prev-distance-ghost3 numeric
@attribute prev-distance-ghost4 numeric
@attribute posX numeric
@attribute posY numeric
@attribute direction {North,South,East,West,Stop}
@attribute wall-east {True,False}
@attribute wall-south {True,False}
@attribute wall-west {True,False}
@attribute wall-north {True,False}
@attribute move {North,South,East,West,Stop}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
0.052716,True,True,True,True,0.214286,0.217391,0.25,0.238095,0.214286,0.326087,0.272727,0.190476,0.32,0.25,East,False,False,False,False,East,cluster3
0.051118,True,True,True,True,0.214286,0.23913,0.318182,0.238095,0.214286,0.217391,0.25,0.238095,0.36,0.25,East,False,False,False,False,East,cluster3
0.049521,True,True,True,True,0.142857,0.23913,0.25,0.166667,0.214286,0.23913,0.318182,0.238095,0.4,0.25,East,False,False,False,False,East,cluster3
0.047923,True,True,True,True,0.119048,0.217391,0.227273,0.142857,0.142857,0.23913,0.25,0.166667,0.44,0.25,East,False,False,False,False,East,cluster3
0.039936,True,True,True,True,0.166667,0.195652,0.136364,0.071429,0.166667,0.217391,0.113636,0.02381,0.56,0.166667,South,False,False,False,False,East,cluster7
0.038339,True,True,True,True,0.166667,0.173913,0.136364,0.071429,0.166667,0.195652,0.136364,0.071429,0.6,0.166667,East,False,False,False,False,East,cluster3
0.036741,True,True,True,True,0.190476,0.173913,0.181818,0.02381,0.166667,0.173913,0.136364,0.071429,0.64,0.166667,East,False,False,False,False,North,cluster3
0.353035,True,True,True,False,0.166667,0.043478,0.090909,0,0.190476,0.152174,0.113636,0,0.64,0.25,North,False,False,False,False,North,cluster9
0.351438,True,True,True,False,0.214286,0.086957,0.045455,0,0.166667,0.043478,0.090909,0,0.64,0.291667,North,False,False,False,False,North,cluster9
0.667732,True,True,False,False,0.238095,0.065217,0,0,0.095238,0.065217,0,0,0.64,0.375,North,False,False,False,False,North,cluster9
0.666134,True,True,False,False,0.214286,0.021739,0,0,0.238095,0.065217,0,0,0.64,0.416667,North,False,False,False,False,East,cluster9
0.664537,True,True,False,False,0.190476,0,0,0,0.214286,0.021739,0,0,0.68,0.416667,East,False,False,True,False,North,cluster9
0.662939,True,True,False,False,0.309524,0.086957,0,0,0.190476,0,0,0,0.68,0.458333,North,False,False,True,True,West,cluster9
0.659744,True,True,False,False,0.285714,0.043478,0,0,0.261905,0,0,0,0.64,0.416667,South,False,False,False,False,South,cluster9
0.658147,True,True,False,False,0.166667,0.021739,0,0,0.285714,0.043478,0,0,0.64,0.375,South,False,False,False,False,South,cluster9
0.976038,True,False,False,False,0.071429,0,0,0,0.166667,0.021739,0,0,0.64,0.333333,South,False,False,False,False,West,cluster9
0.974441,True,False,False,False,0.071429,0,0,0,0.071429,0,0,0,0.6,0.333333,West,False,False,False,False,West,cluster9
0.071885,True,True,True,True,0.452381,0.391304,0.522727,0.547619,0.404762,0.326087,0.454545,0.619048,0.08,0,Stop,False,True,False,False,North,cluster3
0.070288,True,True,True,True,0.380952,0.456522,0.568182,0.547619,0.452381,0.391304,0.522727,0.547619,0.08,0.041667,North,False,False,False,False,North,cluster3
0.06869,True,True,True,True,0.404762,0.391304,0.522727,0.52381,0.380952,0.456522,0.568182,0.547619,0.08,0.083333,North,False,False,False,False,East,cluster3
0.067093,True,True,True,True,0.309524,0.369565,0.522727,0.642857,0.404762,0.391304,0.522727,0.52381,0.12,0.083333,East,False,False,False,False,East,cluster3
0.065495,True,True,True,True,0.333333,0.347826,0.522727,0.547619,0.309524,0.369565,0.522727,0.642857,0.16,0.083333,East,False,False,False,False,East,cluster3
0.063898,True,True,True,True,0.285714,0.282609,0.409091,0.404762,0.333333,0.347826,0.522727,0.547619,0.2,0.083333,East,False,False,False,False,East,cluster3
0.0623,True,True,True,True,0.238095,0.304348,0.386364,0.357143,0.285714,0.282609,0.409091,0.404762,0.24,0.083333,East,False,False,False,False,East,cluster3
0.060703,True,True,True,True,0.214286,0.217391,0.386364,0.333333,0.238095,0.304348,0.386364,0.357143,0.28,0.083333,East,False,False,False,False,East,cluster3
0.055911,True,True,True,True,0.166667,0.152174,0.363636,0.190476,0.166667,0.369565,0.386364,0.309524,0.4,0.083333,East,False,False,False,False,South,cluster3
0.054313,True,True,True,True,0.190476,0.195652,0.318182,0.357143,0.166667,0.152174,0.363636,0.190476,0.4,0.041667,South,False,False,False,False,South,cluster7
0.052716,True,True,True,True,0.166667,0.369565,0.363636,0.404762,0.190476,0.195652,0.318182,0.357143,0.4,0,South,False,True,False,False,North,cluster7
0.051118,True,True,True,True,0.166667,0.26087,0.363636,0.238095,0.166667,0.369565,0.363636,0.404762,0.4,0.041667,North,False,False,False,False,North,cluster3
0.049521,True,True,True,True,0.166667,0.195652,0.295455,0.309524,0.166667,0.26087,0.363636,0.238095,0.4,0.083333,North,False,False,False,False,North,cluster3
0.047923,True,True,True,True,0.166667,0.173913,0.295455,0.261905,0.166667,0.195652,0.295455,0.309524,0.4,0.125,North,False,False,False,False,North,cluster7
0.046326,True,True,True,True,0.142857,0.217391,0.318182,0.166667,0.166667,0.173913,0.295455,0.261905,0.4,0.166667,North,False,False,False,False,North,cluster7
0.044728,True,True,True,True,0.095238,0.130435,0.409091,0.166667,0.142857,0.217391,0.318182,0.166667,0.4,0.208333,North,False,False,False,False,East,cluster7
0.043131,True,True,True,True,0.02381,0.173913,0.25,0.142857,0.095238,0.130435,0.409091,0.166667,0.44,0.208333,East,False,False,False,False,East,cluster3
0.041534,True,True,True,True,0.047619,0.108696,0.25,0.214286,0.02381,0.173913,0.25,0.142857,0.48,0.208333,East,False,False,False,False,North,cluster3
0.036741,True,True,True,True,0.047619,0.021739,0.159091,0.047619,0.071429,0.065217,0.204545,0.02381,0.56,0.25,East,False,False,False,False,North,cluster3
0.354633,True,False,True,True,0.047619,0,0.136364,0,0.047619,0.021739,0.159091,0.047619,0.56,0.291667,North,False,False,False,False,West,cluster2
0.992013,False,False,True,False,0,0,0.159091,0,0.047619,0,0.136364,0,0.52,0.291667,West,False,False,False,False,North,cluster2
0.990415,False,False,True,False,0,0,0.159091,0,0,0,0.159091,0,0.52,0.333333,North,False,False,False,False,North,cluster2
0.988818,False,False,True,False,0,0,0.113636,0,0,0,0.159091,0,0.52,0.375,North,False,False,False,False,North,cluster2
0.98722,False,False,True,False,0,0,0.136364,0,0,0,0.113636,0,0.52,0.416667,North,False,False,False,False,North,cluster2
0.985623,False,False,True,False,0,0,0.113636,0,0,0,0.136364,0,0.52,0.458333,North,False,False,False,True,East,cluster2
0.984026,False,False,True,False,0,0,0.022727,0,0,0,0.113636,0,0.56,0.458333,East,False,False,False,True,South,cluster2
0.982428,False,False,True,False,0,0,0,0,0,0,0.022727,0,0.56,0.416667,South,False,False,False,False,East,cluster2
0.071885,True,True,True,True,0.52381,0.434783,0.522727,0.452381,0.5,0.434783,0.522727,0.5,0.08,0,Stop,False,True,False,False,North,cluster3
0.070288,True,True,True,True,0.404762,0.347826,0.409091,0.690476,0.52381,0.434783,0.522727,0.452381,0.08,0.041667,North,False,False,False,False,North,cluster3
0.06869,True,True,True,True,0.5,0.326087,0.454545,0.5,0.404762,0.347826,0.409091,0.690476,0.08,0.083333,North,False,False,False,False,North,cluster3
0.067093,True,True,True,True,0.380952,0.369565,0.386364,0.5,0.5,0.326087,0.454545,0.5,0.08,0.125,North,False,False,False,False,North,cluster3
0.065495,True,True,True,True,0.380952,0.347826,0.340909,0.428571,0.380952,0.369565,0.386364,0.5,0.08,0.166667,North,False,False,False,False,North,cluster3
0.063898,True,True,True,True,0.452381,0.391304,0.386364,0.428571,0.380952,0.347826,0.340909,0.428571,0.08,0.208333,North,False,False,False,False,East,cluster3
0.0623,True,True,True,True,0.357143,0.304348,0.363636,0.333333,0.452381,0.391304,0.386364,0.428571,0.12,0.208333,East,False,False,False,False,East,cluster3
0.060703,True,True,True,True,0.380952,0.304348,0.295455,0.309524,0.357143,0.304348,0.363636,0.333333,0.16,0.208333,East,False,False,False,False,East,cluster3
0.059105,True,True,True,True,0.309524,0.26087,0.295455,0.261905,0.380952,0.304348,0.295455,0.309524,0.2,0.208333,East,False,False,False,False,East,cluster3
0.057508,True,True,True,True,0.285714,0.282609,0.25,0.261905,0.309524,0.26087,0.295455,0.261905,0.24,0.208333,East,False,False,False,False,East,cluster3
0.055911,True,True,True,True,0.238095,0.26087,0.181818,0.333333,0.285714,0.282609,0.25,0.261905,0.28,0.208333,East,False,False,False,False,East,cluster3
0.054313,True,True,True,True,0.095238,0.282609,0.159091,0.285714,0.238095,0.26087,0.181818,0.333333,0.32,0.208333,East,False,False,False,False,East,cluster3
0.052716,True,True,True,True,0.214286,0.195652,0.159091,0.166667,0.095238,0.282609,0.159091,0.285714,0.36,0.208333,East,False,False,False,False,East,cluster3
0.051118,True,True,True,True,0.166667,0.152174,0.068182,0.142857,0.214286,0.195652,0.159091,0.166667,0.4,0.208333,East,False,False,False,False,East,cluster3
0.049521,True,True,True,True,0.119048,0.152174,0.113636,0.166667,0.166667,0.152174,0.068182,0.142857,0.44,0.208333,East,False,False,False,False,North,cluster3
0.046326,True,True,True,True,0.119048,0.108696,0,0.095238,0.095238,0.108696,0.136364,0.166667,0.44,0.291667,North,False,False,False,False,East,cluster6
0.044728,True,True,True,True,0.047619,0.043478,0.045455,0.071429,0.119048,0.108696,0,0.095238,0.48,0.291667,East,False,False,False,False,North,cluster3
0.071885,True,True,True,True,0.5,0.456522,0.568182,0.47619,0.47619,0.521739,0.568182,0.52381,0.08,0,Stop,False,True,False,False,East,cluster3
0.070288,True,True,True,True,0.404762,0.456522,0.477273,0.571429,0.5,0.456522,0.568182,0.47619,0.12,0,East,False,True,False,False,East,cluster3
0.06869,True,True,True,True,0.404762,0.391304,0.454545,0.47619,0.404762,0.456522,0.477273,0.571429,0.16,0,East,False,True,False,False,East,cluster3
0.067093,True,True,True,True,0.428571,0.369565,0.363636,0.5,0.404762,0.391304,0.454545,0.47619,0.2,0,East,False,True,False,False,East,cluster3
0.065495,True,True,True,True,0.404762,0.391304,0.363636,0.357143,0.428571,0.369565,0.363636,0.5,0.24,0,East,False,True,False,False,North,cluster3
0.063898,True,True,True,True,0.404762,0.304348,0.340909,0.452381,0.404762,0.391304,0.363636,0.357143,0.24,0.041667,North,False,False,False,False,North,cluster3
0.0623,True,True,True,True,0.357143,0.347826,0.340909,0.380952,0.404762,0.304348,0.340909,0.452381,0.24,0.083333,North,False,False,False,False,North,cluster3
0.060703,True,True,True,True,0.285714,0.282609,0.409091,0.380952,0.357143,0.347826,0.340909,0.380952,0.24,0.125,North,False,False,False,False,North,cluster3
0.059105,True,True,True,True,0.261905,0.217391,0.25,0.404762,0.285714,0.282609,0.409091,0.380952,0.24,0.166667,North,False,False,False,False,East,cluster3
0.057508,True,True,True,True,0.238095,0.282609,0.204545,0.404762,0.261905,0.217391,0.25,0.404762,0.28,0.166667,East,False,False,False,False,East,cluster3
0.055911,True,True,True,True,0.190476,0.23913,0.113636,0.333333,0.238095,0.282609,0.204545,0.404762,0.32,0.166667,East,False,False,False,False,East,cluster3
0.054313,True,True,True,True,0.333333,0.26087,0.272727,0.333333,0.190476,0.23913,0.113636,0.333333,0.36,0.166667,East,False,False,False,False,North,cluster3
0.052716,True,True,True,True,0.214286,0.23913,0.272727,0.285714,0.333333,0.26087,0.272727,0.333333,0.36,0.208333,North,False,False,False,False,North,cluster3
0.051118,True,True,True,True,0.190476,0.23913,0.227273,0.285714,0.214286,0.23913,0.272727,0.285714,0.36,0.25,North,False,False,False,False,North,cluster7
0.049521,True,True,True,True,0.119048,0.217391,0.159091,0.238095,0.190476,0.23913,0.227273,0.285714,0.36,0.291667,North,False,False,False,False,East,cluster7
0.047923,True,True,True,True,0.214286,0.217391,0.159091,0.142857,0.119048,0.217391,0.159091,0.238095,0.4,0.291667,East,False,False,False,False,East,cluster3
0.046326,True,True,True,True,0.190476,0.23913,0.159091,0.214286,0.214286,0.217391,0.159091,0.142857,0.44,0.291667,East,False,False,False,False,East,cluster3
0.044728,True,True,True,True,0.190476,0.173913,0.090909,0.095238,0.190476,0.23913,0.159091,0.214286,0.48,0.291667,East,False,False,False,False,North,cluster3
0.043131,True,True,True,True,0.071429,0.130435,0.068182,0.166667,0.190476,0.173913,0.090909,0.095238,0.48,0.333333,North,False,False,False,False,East,cluster6
0.038339,True,True,True,True,0.119048,0.021739,0.045455,0,0.095238,0.065217,0,0.119048,0.56,0.375,North,False,False,False,False,East,cluster6
0.674121,True,False,False,True,0.02381,0,0,0.142857,0.047619,0.021739,0,0.214286,0.64,0.375,East,False,False,False,False,South,cluster2
0.672524,True,False,False,True,0.02381,0,0,0.095238,0.02381,0,0,0.142857,0.64,0.333333,South,False,False,False,False,South,cluster7
0.670927,True,False,False,True,0.142857,0,0,0.119048,0.02381,0,0,0.095238,0.64,0.291667,South,False,False,False,False,North,cluster7
0.669329,True,False,False,True,0.047619,0,0,0.119048,0.142857,0,0,0.119048,0.64,0.333333,North,False,False,False,False,North,cluster9
0.664537,True,False,False,True,0.071429,0,0,0.214286,0.047619,0,0,0.142857,0.6,0.416667,North,False,False,False,False,North,cluster9
0.662939,True,False,False,True,0.095238,0,0,0.071429,0.071429,0,0,0.214286,0.6,0.458333,North,False,False,False,True,East,cluster9
0.659744,True,False,False,True,0.095238,0,0,0,0.142857,0,0,0.02381,0.64,0.416667,South,False,False,False,False,South,cluster7
0.977636,True,False,False,False,0.095238,0,0,0,0.095238,0,0,0,0.64,0.375,South,False,False,False,False,South,cluster9
0.976038,True,False,False,False,0.142857,0,0,0,0.095238,0,0,0,0.64,0.333333,South,False,False,False,False,West,cluster9
0.974441,True,False,False,False,0.071429,0,0,0,0.142857,0,0,0,0.6,0.333333,West,False,False,False,False,West,cluster9
0.070288,True,True,True,True,0.619048,0.521739,0.409091,0.452381,0.595238,0.521739,0.409091,0.452381,0.64,0.458333,Stop,False,False,False,True,South,cluster10
0.06869,True,True,True,True,0.619048,0.478261,0.431818,0.52381,0.619048,0.521739,0.409091,0.452381,0.64,0.416667,South,False,False,False,False,South,cluster7
0.067093,True,True,True,True,0.595238,0.478261,0.295455,0.380952,0.619048,0.478261,0.431818,0.52381,0.64,0.375,South,False,False,False,False,South,cluster7
0.065495,True,True,True,True,0.571429,0.413043,0.318182,0.380952,0.595238,0.478261,0.295455,0.380952,0.64,0.333333,South,False,False,False,False,South,cluster7
0.063898,True,True,True,True,0.52381,0.478261,0.363636,0.380952,0.571429,0.413043,0.318182,0.380952,0.64,0.291667,South,False,False,False,False,South,cluster7
0.0623,True,True,True,True,0.547619,0.5,0.340909,0.357143,0.52381,0.478261,0.363636,0.380952,0.64,0.25,South,False,False,False,False,South,cluster7
0.060703,True,True,True,True,0.5,0.369565,0.227273,0.285714,0.547619,0.5,0.340909,0.357143,0.64,0.208333,South,False,False,False,False,West,cluster7
0.059105,True,True,True,True,0.47619,0.347826,0.227273,0.261905,0.5,0.369565,0.227273,0.285714,0.6,0.208333,West,False,False,False,False,West,cluster6
0.057508,True,True,True,True,0.404762,0.347826,0.159091,0.238095,0.47619,0.347826,0.227273,0.261905,0.56,0.208333,West,False,False,False,False,West,cluster6
0.055911,True,True,True,True,0.357143,0.326087,0.136364,0.238095,0.404762,0.347826,0.159091,0.238095,0.52,0.208333,West,False,False,False,False,West,cluster6
0.054313,True,True,True,True,0.333333,0.26087,0.136364,0.166667,0.357143,0.326087,0.136364,0.238095,0.48,0.208333,West,False,False,False,False,West,cluster6
0.052716,True,True,True,True,0.261905,0.217391,0.113636,0.214286,0.333333,0.26087,0.136364,0.166667,0.44,0.208333,West,False,False,False,False,West,cluster6
0.051118,True,True,True,True,0.357143,0.217391,0.136364,0.142857,0.261905,0.217391,0.113636,0.214286,0.4,0.208333,West,False,False,False,False,West,cluster6
0.049521,True,True,True,True,0.142857,0.195652,0.068182,0.238095,0.357143,0.217391,0.136364,0.142857,0.36,0.208333,West,False,False,False,False,South,cluster6
0.046326,True,True,True,True,0.166667,0.152174,0.045455,0.238095,0.190476,0.173913,0.068182,0.238095,0.36,0.125,South,False,False,False,False,West,cluster7
0.044728,True,True,True,True,0.142857,0.130435,0,0.190476,0.166667,0.152174,0.045455,0.238095,0.32,0.125,West,False,False,False,False,West,cluster6
0.36262,True,True,False,True,0,0.021739,0,0.285714,0.142857,0.130435,0,0.190476,0.28,0.125,West,False,False,False,False,West,cluster6
0.361022,True,True,False,True,0.095238,0.086957,0,0.047619,0,0.021739,0,0.285714,0.24,0.125,West,False,False,False,False,West,cluster6
0.357827,True,True,False,True,0.071429,0.108696,0,0.071429,0.119048,0.086957,0,0.119048,0.2,0.083333,South,False,False,False,False,South,cluster7
0.674121,False,True,False,True,0,0.108696,0,0.02381,0.047619,0.108696,0,0.02381,0.2,0,South,False,True,False,False,West,cluster7
0.992013,False,True,False,False,0,0.173913,0,0,0,0.108696,0,0.02381,0.16,0,West,False,True,False,False,West,cluster1
0.990415,False,True,False,False,0,0.173913,0,0,0,0.173913,0,0,0.12,0,West,False,True,False,False,North,cluster1
0.988818,False,True,False,False,0,0.130435,0,0,0,0.173913,0,0,0.12,0.041667,North,False,False,False,False,North,cluster9
0.98722,False,True,False,False,0,0.152174,0,0,0,0.130435,0,0,0.12,0.083333,North,False,False,False,False,North,cluster9
0.985623,False,True,False,False,0,0.108696,0,0,0,0.152174,0,0,0.12,0.125,North,False,False,False,False,North,cluster9
0.982428,False,True,False,False,0,0,0,0,0,0.043478,0,0,0.16,0.166667,East,False,False,False,False,North,cluster9
0.071885,True,True,True,True,0.571429,0.5,0.454545,0.404762,0.595238,0.456522,0.431818,0.428571,0.64,0.458333,Stop,False,False,False,True,West,cluster10
0.070288,True,True,True,True,0.547619,0.543478,0.409091,0.428571,0.571429,0.5,0.454545,0.404762,0.6,0.458333,West,False,False,False,True,West,cluster10
0.06869,True,True,True,True,0.571429,0.586957,0.431818,0.380952,0.547619,0.543478,0.409091,0.428571,0.56,0.458333,West,False,False,False,True,South,cluster10
0.067093,True,True,True,True,0.547619,0.391304,0.181818,0.357143,0.571429,0.586957,0.431818,0.380952,0.56,0.416667,South,False,False,False,False,South,cluster7
0.065495,True,True,True,True,0.452381,0.456522,0.295455,0.285714,0.547619,0.391304,0.181818,0.357143,0.56,0.375,South,False,False,False,False,South,cluster7
0.063898,True,True,True,True,0.428571,0.434783,0.227273,0.285714,0.452381,0.456522,0.295455,0.285714,0.56,0.333333,South,False,False,False,False,South,cluster7
0.0623,True,True,True,True,0.428571,0.413043,0.227273,0.285714,0.428571,0.434783,0.227273,0.285714,0.56,0.291667,South,False,False,False,False,South,cluster7
0.060703,True,True,True,True,0.428571,0.347826,0.227273,0.190476,0.428571,0.413043,0.227273,0.285714,0.56,0.25,South,False,False,False,False,South,cluster7
0.059105,True,True,True,True,0.404762,0.326087,0.204545,0.238095,0.428571,0.347826,0.227273,0.190476,0.56,0.208333,South,False,False,False,False,West,cluster7
0.057508,True,True,True,True,0.333333,0.304348,0.181818,0.238095,0.404762,0.326087,0.204545,0.238095,0.52,0.208333,West,False,False,False,False,West,cluster6
0.055911,True,True,True,True,0.309524,0.26087,0.136364,0.214286,0.333333,0.304348,0.181818,0.238095,0.48,0.208333,West,False,False,False,False,West,cluster6
0.054313,True,True,True,True,0.261905,0.26087,0.068182,0.142857,0.309524,0.26087,0.136364,0.214286,0.44,0.208333,West,False,False,False,False,South,cluster6
0.052716,True,True,True,True,0.214286,0.23913,0.045455,0.095238,0.261905,0.26087,0.068182,0.142857,0.44,0.166667,South,False,False,False,False,South,cluster7
0.046326,True,True,True,True,0.214286,0.23913,0,0.071429,0.166667,0.173913,0.045455,0.02381,0.4,0.041667,South,False,False,False,False,West,cluster7
0.044728,True,True,True,True,0.261905,0.152174,0.090909,0.071429,0.214286,0.23913,0,0.071429,0.36,0.041667,West,False,False,False,False,East,cluster6
0.041534,True,True,True,True,0.261905,0.173913,0,0.071429,0.309524,0.23913,0.068182,0.119048,0.44,0.041667,East,False,False,False,False,East,cluster3
0.036741,True,True,True,True,0.333333,0.23913,0.045455,0.142857,0.333333,0.26087,0.022727,0.119048,0.52,0,South,False,True,False,False,North,cluster7
0.354633,True,True,False,True,0.333333,0.152174,0,0.095238,0.333333,0.23913,0.045455,0.142857,0.52,0.041667,North,False,False,False,False,North,cluster9
0.353035,True,True,False,True,0.309524,0.217391,0,0.214286,0.333333,0.152174,0,0.095238,0.52,0.083333,North,False,False,False,False,West,cluster9
0.351438,True,True,False,True,0.285714,0.108696,0,0.119048,0.309524,0.217391,0,0.214286,0.48,0.083333,West,False,False,False,False,South,cluster6
0.34984,True,True,False,True,0.309524,0.108696,0,0.119048,0.285714,0.108696,0,0.119048,0.48,0.041667,South,False,False,False,False,West,cluster7
0.346645,True,True,False,True,0.261905,0.086957,0,0.02381,0.190476,0.086957,0,0.095238,0.4,0.041667,West,False,False,False,False,West,cluster6
0.345048,True,True,False,True,0.214286,0.043478,0,0.047619,0.261905,0.086957,0,0.02381,0.36,0.041667,West,False,False,False,False,North,cluster6
0.34345,True,True,False,True,0.214286,0.108696,0,0.02381,0.214286,0.043478,0,0.047619,0.36,0.083333,North,False,False,False,False,North,cluster9
0.659744,True,True,False,False,0.190476,0,0,0,0.285714,0.086957,0,0.142857,0.36,0.083333,South,False,False,False,False,South,cluster9
0.658147,True,True,False,False,0.261905,0.021739,0,0,0.190476,0,0,0,0.36,0.041667,South,False,False,False,False,South,cluster9
0.976038,True,False,False,False,0.190476,0,0,0,0.261905,0.021739,0,0,0.36,0,South,False,True,False,False,West,cluster9
0.974441,True,False,False,False,0.333333,0,0,0,0.190476,0,0,0,0.32,0,West,False,True,False,False,West,cluster1
0.972843,True,False,False,False,0.142857,0,0,0,0.333333,0,0,0,0.28,0,West,False,True,False,False,North,cluster1
0.971246,True,False,False,False,0.119048,0,0,0,0.142857,0,0,0,0.28,0.041667,North,False,False,False,False,West,cluster9
0.969649,True,False,False,False,0.142857,0,0,0,0.119048,0,0,0,0.24,0.041667,West,False,False,False,False,West,cluster9
0.968051,True,False,False,False,0.071429,0,0,0,0.142857,0,0,0,0.2,0.041667,West,False,False,False,False,West,cluster9
0.071885,True,True,True,True,0.619048,0.478261,0.477273,0.5,0.619048,0.5,0.409091,0.47619,0.64,0.458333,Stop,False,False,False,True,South,cluster10
0.070288,True,True,True,True,0.571429,0.456522,0.409091,0.452381,0.619048,0.478261,0.477273,0.5,0.64,0.416667,South,False,False,False,False,South,cluster7
0.06869,True,True,True,True,0.595238,0.456522,0.386364,0.47619,0.571429,0.456522,0.409091,0.452381,0.64,0.375,South,False,False,False,False,South,cluster7
0.067093,True,True,True,True,0.52381,0.413043,0.386364,0.452381,0.595238,0.456522,0.386364,0.47619,0.64,0.333333,South,False,False,False,False,South,cluster7
0.065495,True,True,True,True,0.47619,0.391304,0.477273,0.404762,0.52381,0.413043,0.386364,0.452381,0.64,0.291667,South,False,False,False,False,South,cluster7
0.063898,True,True,True,True,0.47619,0.391304,0.386364,0.404762,0.47619,0.391304,0.477273,0.404762,0.64,0.25,South,False,False,False,False,South,cluster7
0.0623,True,True,True,True,0.404762,0.347826,0.204545,0.285714,0.47619,0.391304,0.386364,0.404762,0.64,0.208333,South,False,False,False,False,West,cluster7
0.060703,True,True,True,True,0.380952,0.413043,0.25,0.309524,0.404762,0.347826,0.204545,0.285714,0.6,0.208333,West,False,False,False,False,West,cluster6
0.059105,True,True,True,True,0.380952,0.304348,0.272727,0.261905,0.380952,0.413043,0.25,0.309524,0.56,0.208333,West,False,False,False,False,West,cluster6
0.057508,True,True,True,True,0.285714,0.304348,0.113636,0.238095,0.380952,0.304348,0.272727,0.261905,0.52,0.208333,West,False,False,False,False,South,cluster6
0.055911,True,True,True,True,0.238095,0.23913,0.136364,0.285714,0.285714,0.304348,0.113636,0.238095,0.52,0.166667,South,False,False,False,False,South,cluster7
0.054313,True,True,True,True,0.285714,0.26087,0.159091,0.285714,0.238095,0.23913,0.136364,0.285714,0.52,0.125,South,False,False,False,False,West,cluster7
0.052716,True,True,True,True,0.285714,0.195652,0.136364,0.190476,0.285714,0.26087,0.159091,0.285714,0.48,0.125,West,False,False,False,False,West,cluster6
0.051118,True,True,True,True,0.238095,0.282609,0.068182,0.071429,0.285714,0.195652,0.136364,0.190476,0.44,0.125,West,False,False,False,False,West,cluster6
0.047923,True,True,True,True,0.190476,0.304348,0.045455,0.142857,0.214286,0.23913,0.090909,0.190476,0.36,0.125,West,False,False,False,False,West,cluster6
0.046326,True,True,True,True,0.047619,0.195652,0,0.071429,0.190476,0.304348,0.045455,0.142857,0.32,0.125,West,False,False,False,False,West,cluster6
0.364217,True,True,False,True,0.190476,0.195652,0,0.047619,0.047619,0.195652,0,0.071429,0.28,0.125,West,False,False,False,False,West,cluster6
0.36262,True,True,False,True,0.142857,0.086957,0,0.071429,0.190476,0.195652,0,0.047619,0.24,0.125,West,False,False,False,False,West,cluster6
0.680511,True,True,False,False,0.119048,0.130435,0,0,0.142857,0.086957,0,0.071429,0.2,0.125,West,False,False,False,False,South,cluster9
0.678914,True,True,False,False,0.071429,0.065217,0,0,0.119048,0.130435,0,0,0.2,0.083333,South,False,False,False,False,West,cluster9
0.677316,True,True,False,False,0.047619,0.086957,0,0,0.071429,0.065217,0,0,0.16,0.083333,West,False,False,False,False,West,cluster9
0.675719,True,True,False,False,0.047619,0,0,0,0.047619,0.086957,0,0,0.12,0.083333,West,False,False,False,False,North,cluster9
0.070288,True,True,True,True,0.547619,0.521739,0.477273,0.428571,0.571429,0.565217,0.454545,0.452381,0.64,0.458333,Stop,False,False,False,True,West,cluster10
0.06869,True,True,True,True,0.52381,0.521739,0.431818,0.380952,0.547619,0.521739,0.477273,0.428571,0.6,0.458333,West,False,False,False,True,South,cluster10
0.067093,True,True,True,True,0.5,0.478261,0.431818,0.380952,0.52381,0.521739,0.431818,0.380952,0.6,0.416667,South,False,False,False,False,South,cluster7
0.065495,True,True,True,True,0.428571,0.478261,0.454545,0.357143,0.5,0.478261,0.431818,0.380952,0.6,0.375,South,False,False,False,False,South,cluster7
0.063898,True,True,True,True,0.357143,0.434783,0.409091,0.428571,0.428571,0.478261,0.454545,0.357143,0.6,0.333333,South,False,False,False,False,South,cluster7
0.0623,True,True,True,True,0.404762,0.5,0.386364,0.380952,0.357143,0.434783,0.409091,0.428571,0.6,0.291667,South,False,False,False,False,South,cluster7
0.060703,True,True,True,True,0.47619,0.413043,0.295455,0.190476,0.404762,0.5,0.386364,0.380952,0.6,0.25,South,False,False,False,False,South,cluster7
0.059105,True,True,True,True,0.357143,0.413043,0.318182,0.166667,0.47619,0.413043,0.295455,0.190476,0.6,0.208333,South,False,False,False,False,South,cluster7
0.057508,True,True,True,True,0.404762,0.456522,0.318182,0.238095,0.357143,0.413043,0.318182,0.166667,0.6,0.166667,South,False,False,False,False,South,cluster7
